800.8948546,0.002936037,0.050880975
899.3288591,0.007495224,0.041218831
1072.930649,0.006352161,0.033736671
1171.364653,0.060546384,0.040867748
1275.167785,0.152706609,0.036398374
1370.022371,0.163098679,0.035229184
1472.035794,0.214379725,0.031736312
1568.680089,0.272950244,0.028625549
1672.483221,0.239563024,0.032567482
1772.706935,0.286461242,0.030594883
1871.14094,0.3172978,0.031283986
