800,-0.000840937,0.026504935
900,-0.053251504,0.045715453
1073,0.048520293,0.016457944
1173,0.326477687,0.071402945
1273,0.346848351,0.141286409
1373,0.485255381,0.103343782
1473,0.489488186,0.088760954
1573,0.556173361,0.098678702
1673,0.550735433,0.087487207
1773,0.567773884,0.083448982
1873,0.599909297,0.070487542
