800,0.002943279,0.000552787
900,0.004002593,0.000574893
1073,0.00394423,0.000728782
1173,0.002812917,0.000549822
1273,0.00338663,0.000450901
1373,0.004892093,0.000498207
1473,0.006261168,0.000584751
1573,0.009458824,0.000728551
1673,0.015146557,0.000888064
1773,0.028983873,0.001405061
1873,0.050949199,0.001889458
